번호,id,case_number,case_name,court_name,judgment_date,case_type,judgment_type,instance,disposition,summary,holding,statutes,precedents,keywords,full_text,legal_category,legal_category_ko,legal_categories_all
982,CASE_1962_00982,4293민공1983,부동산소유권이전등기말소청구사건,서울고법,1962-04-12,민사,판결,미상,본건 공소를 기각한다. 공소비용은 공소인(원고)의 부담으로 한다.,승려의 유산상속은 민법규정에 따를 것이 아니라 관습법에 따라야 한다.,승려의 유산상속은 피상속자인 승려의 실자(實子)등 민법소정의 상속순위자가 있는 경우에도 동 실자등 민법소정의 상속순위자에게 상속되는 것이 아니라 1959년 당시의 승려의 유산상속에 관한 관습법에 따라 피상속자인 승려의 제자중 상좌에게 상속되는 것이다.,민법 제1000조,"1966.4.6. 선고 66다208 판결 (요 조민령(폐) 11조(7) 636면, 카1350 집14①민180)","부동산, 건물, 매매, 매수, 소유권이전, 등기, 가등기, 강박, 협박, 감금, 기망, 허위",전문 원문: https://www.law.go.kr/LSW/precInfoP.do?precSeq=232185,civil_fraud_duress,민법 제110조 사기·강박에 의한 의사표시,civil_fraud_duress|민법 제110조 사기·강박에 의한 의사표시; civil_sale_effect|민법 제568조 매매의 효력
983,CASE_1988_00983,87도2696,"공정증서 원본 불실기재,공정증서 원본 불실기재 행사,부동산 소유권 이전 등기등에 관한 특별 조치법 위반",대법원,1988-05-24,형사,판결,상고심,상고기각,가. 형법 제228조 에서 말하는 공정증서의 의의 나. 피고인의 항소로 원심이 파기된 경우 원심의 미결구금일수 산입여부,가. 형법 제228조 에서 말하는 공정증서란 권리의무에 관한 공정증서만을 가리키는 것이고 사실증명에 관한 것은 이에 포함되지 아니하므로 권리의무에 변동을 주는 효력이 없는 토지대장은 위에서 말하는 공정증서에 해당하지 아니한다. 나. 피고인들이 항소를 제기하여 원심에서 제1심판결을 파기하고 자판한 이 사건에 있어서는 피고인들에 대한 원심미결구금일수는 형사소송법 제482조 제1항 에 의하여 전부가 법정통산되는 것이므로 원심이 원심의 미결구금일수를 산입하지 아니한 조치는 정당하다.,가. 형법 제228조 /나. 형사소송법 제482조 제1항,"가. 대법원 1970.12.29. 선고 69도2059 판결, 1984.10.23. 선고 84도1217 판결","부동산, 토지, 소유권보존, 등기, 공정증서원본불실기재, 기각, 파기, 불실기재",전문 원문: https://www.law.go.kr/LSW/precInfoP.do?precSeq=159434,criminal_fraud,형법 제347조 사기죄,criminal_fraud|형법 제347조 사기죄
984,CASE_2013_00984,2010도10500,횡령,대법원,2013-02-21,형사,판결,상고심,상고기각,"[1] 선행 처분행위로 횡령죄가 기수에 이른 후 이루어진 후행 처분행위가 별도로 횡령죄를 구성하는지 여부 및 타인의 부동산을 보관 중인 자가 그 부동산에 근저당권설정등기를 마침으로써 횡령행위가 기수에 이른 후 같은 부동산에 별개의 근저당권을 설정하거나 해당 부동산을 매각한 행위가 별도로 횡령죄를 구성하는지 여부 (원칙적 적극) [2] 피해자 甲 종중으로부터 토지를 명의신탁받아 보관 중이던 피고인 乙이 개인 채무 변제에 사용할 돈을 차용하기 위해 위 토지에 근저당권을 설정하였는데, 그 후 피고인 乙, 丙이 공모하여 위 토지를 丁에게 매도한 사안에서, 피고인들의 토지 매...","[1] [다수의견] (가) 횡령죄는 다른 사람의 재물에 관한 소유권 등 본권을 보호법익으로 하고 법익침해의 위험이 있으면 침해의 결과가 발생되지 아니하더라도 성립하는 위험범이다. 그리고 일단 특정한 처분행위(이를 ‘선행 처분행위’라 한다)로 인하여 법익침해의 위험이 발생함으로써 횡령죄가 기수에 이른 후 종국적인 법익침해의 결과가 발생하기 전에 새로운 처분행위(이를 ‘후행 처분행위’라 한다)가 이루어졌을 때, 후행 처분행위가 선행 처분행위에 의하여 발생한 위험을 현실적인 법익침해로 완성하는 수단에 불과하거나 그 과정에서 당연히 예상될 수 있는 것으로서 새로운 위험을 추가하는 것이 아니라면 후행 처분행위에 의해 발생한 위험은 선행 처분행위에 의하여 이미 성립된 횡령죄에 의해...","[1] 형법 제355조 제1항 , 제2항 [2] 형법 제30조 , 제355조 제1항","[1] 대법원 1996. 11. 29. 선고 96도1755 판결 (공1997상, 264)(변경), 대법원 1997. 1. 20. 선고 96도2731 판결(변경), 대법원 1998. 2. 24. 선고 97도3282 판결 (공1998상, 948)(변경), 대법원 1999. 4. 27. 선고 99도5 판결 (공1999상, 1114)(변경), 대법원 1999. 11. 26. 선고 99도2651 판결 (공2000상, 109)(변경), 대법원 2000. 3. 24. 선고 2000도310 판결 (공2000상,...","부동산, 토지, 매도, 등기, 근저당, 저당권, 명의신탁, 경매, 횡령, 배임, 기각",전문 원문: https://www.law.go.kr/LSW/precInfoP.do?precSeq=190894,embezzlement_breach_of_trust,형법 제355조·제356조 횡령·배임,embezzlement_breach_of_trust|형법 제355조·제356조 횡령·배임; civil_sale_effect|민법 제568조 매매의 효력
985,CASE_2018_00985,2015다73098,임대차보증금,대법원,2018-12-27,민사,판결,상고심,"원심판결 중 피고 패소 부분을 파기하고, 이 부분 사건을 대구지방법원 본원 합의부에 환송한다.","[1] 당사자가 표시한 문언에 의하여 객관적인 의미가 명확하게 드러나지 않는 경우, 법률행위의 해석 방법 및 특히 당사자 일방이 주장하는 계약 내용이 상대방에게 중대한 책임을 부과하게 되는 경우에는 더욱 엄격하게 해석하여야 하는지 여부 (적극) / 이러한 이치는 거동에 의한 묵시적 법률행위에서도 마찬가지인지 여부 (적극) [2] 민법상 소비대차의 법적 성질(=낙성계약) 및 당사자 일방이 상대방에게 현실로 금전 기타 대체물의 소유권을 이전하였으나 상대방이 같은 종류, 품질 및 수량으로 반환할 것을 약정하지 않은 경우, 이들 사이의 법률행위를 소비대차라 할 수 있는지 여...","[1] 법률행위의 해석은 당사자가 표시행위에 부여한 객관적인 의미를 명백하게 확정하는 것으로서 당사자가 표시한 문언에 의하여 객관적인 의미가 명확하게 드러나지 않는 경우에는 문언의 내용과 법률행위가 이루어진 동기 및 경위, 당사자가 법률행위에 의하여 달성하려고 하는 목적과 진정한 의사, 거래의 관행 등을 종합적으로 고찰하여 사회정의와 형평의 이념에 맞도록 논리와 경험의 법칙, 그리고 사회일반의 상식과 거래의 통념에 따라 합리적으로 해석하여야 한다. 특히 당사자 일방이 주장하는 계약의 내용이 상대방에게 중대한 책임을 부과하게 되는 경우에는 더욱 엄격하게 해석하여야 한다. 이러한 이치는 거동에 의한 묵시적 법률행위에 있어서도 다르지 않다. [2] 민법상 소비대차는 당사자 일방...","[1] 민법 제105조 [2] 민법 제598조 [3] 민법 제105조 , 제598조","[1] 대법원 1992. 5. 26. 선고 91다35571 판결 (공1992, 1997), 대법원 2001. 1. 19. 선고 2000다33607 판결 (공2001상, 507) / [2] 대법원 1991. 4. 9. 선고 90다14652 판결 (공1991, 1343)","부동산, 주택, 아파트, 상가, 토지, 건물, 임대차, 전세, 보증금, 전세금, 월세, 임대차계약",전문 원문: https://www.law.go.kr/LSW/precInfoP.do?precSeq=204329,civil_lease_definition,민법 제618조 임대차의 의의,civil_lease_definition|민법 제618조 임대차의 의의
986,CASE_2021_00986,2020다241529,소유권방해배제등,대법원,2021-12-30,민사,판결,상고심,상고기각,"甲이 乙로부터 재래시장 중앙통로 한 편에 있는 건물의 1층 점포와 그 앞 노점시설을 임차하여 음식점을 운영하다가 임대차계약이 종료한 후 종전 노점 부분 중 일부를 포함하여 중앙통로변에 노점을 설치하고 영업을 계속하자 乙이 노점의 철거, 영업방해의 금지와 손해배상을 구한 사안에서, 乙이 사회통념상 일반적으로 인용되는 한도를 넘어 소유권 행사를 방해받거나 방해받을 염려가 있다고 보기 어렵고, 乙에게 노점 부분을 사용·수익할 수 있는 관습상 권리 또는 이른바 고양된 일반사용권을 인정할 수도 없다고 본 원심판결을 수긍한 사례","그 앞 노점시설을 임차하고 ‘○○횟집’이라는 상호로 음식점을 운영하였다. 원고는 소외 1이 사망하여 이 사건 건물을 상속받았고, 2012. 1. 1. 소외 2와 임대차계약을 다시 체결하였다. 원고는 임대차계약이 종료한 후 소외 2를 상대로 점포 인도 등을 청구하는 소를 제기하여 2017. 8. 17. ‘소외 2가 원고로부터 임대차보증금 2,500만 원을 지급받음과 동시에 원고에게 점포를 인도하고 노점 부분에 있는 가건물을 철거하라.’는 판결을 선고받았고(서울서부지방법원 2017나32910호), 위 판결은 그대로 확정되었다. 소외 2는 판결에 따라 원고에게 점포를 인도하고 가건물을 철거하였으나, 종전 노점 부분 중 일부를 포함하여 국가 소","민법 제214조 , 제750조",없음,"건물, 임대차, 보증금, 임대차계약, 손해배상, 기각",전문 원문: https://www.law.go.kr/LSW/precInfoP.do?precSeq=231515,civil_lease_definition,민법 제618조 임대차의 의의,civil_nonperformance_damages|민법 제390조 채무불이행 손해배상; civil_lease_definition|민법 제618조 임대차의 의의
987,CASE_2021_00987,2019나71440,소유권이전등기등,서울중앙지방법원,2021-02-16,민사,판결,2심,"1. 제1심판결 가운데 피고에 대하여 원고에게 금전 지급을 명한 부분을 취소하고, 위 취소 부분에 해당하는 원고의 청구와 이...",1. 이 법원의 심판 범위 제1심판결이 원고의 청구를 전부 받아들여 이 사건 부동산에 관한 소유권이전등기와 금전의 지급을 명한 데 대하여 피고는 금전의 지급을 명한 부분에 관하여만 항소하였으므로 이 법원의 심판 범위는 금전지급 청구와 원고가 이 법원에서 추가한 인도청구에 국한된다. 2. 기초 사실 가. 원고와 피고 사이의 매매계약 1) 원고는 2015. 9. 23.경 피고로부터 서울 중구 (주소 생략) 등의 토지 위에 있는 ○○○○○꽃도매상가(이하 ‘이 사건 상가건물’이라 한다) 가운데 별지 목록,"1. 이 법원의 심판 범위 제1심판결이 원고의 청구를 전부 받아들여 이 사건 부동산에 관한 소유권이전등기와 금전의 지급을 명한 데 대하여 피고는 금전의 지급을 명한 부분에 관하여만 항소하였으므로 이 법원의 심판 범위는 금전지급 청구와 원고가 이 법원에서 추가한 인도청구에 국한된다. 2. 기초 사실 가. 원고와 피고 사이의 매매계약 1) 원고는 2015. 9. 23.경 피고로부터 서울 중구 (주소 생략) 등의 토지 위에 있는 ○○○○○꽃도매상가(이하 ‘이 사건 상가건물’이라 한다) 가운데 별지 목록 기재 부동산(이하 ‘이 사건 부동산’이라 한다)에 관하여 매매대금 7,2",원문 참조,없음,"부동산, 상가, 토지, 건물, 매매, 매수, 매매계약, 매매대금, 계약금, 잔금, 소유권이전, 공유지분",전문 원문: https://www.law.go.kr/LSW/precInfoP.do?precSeq=217127,civil_sale_effect,민법 제568조 매매의 효력,civil_sale_effect|민법 제568조 매매의 효력
988,CASE_2015_00988,"2012다74175,74182,74199",건물명도·소유권이전등기절차이행등·소유권이전등기절차이행등,대법원,2015-01-15,민사,판결,상고심,상고기각,[1] 집합건물의 각 구분소유자가 건물의 대지 전부를 용도에 따라 사용할 수 있는지 여부 (원칙적 적극) 및 이때 ‘건물의 대지’는 집합건물이 소재하고 있는 1필의 토지 전부를 포함하는지 여부 (원칙적 적극) [2] 집합건물의 소유 및 관리에 관한 법률 제20조 를 위반한 대지사용권의 처분이 법원의 강제경매절차에 의한 경우 그 효력 (무효),"12, 피고 16의 상고이유에 대한 판단에 앞서 직권으로 판단한다. 각 구분소유자는 별도의 규약이 존재하는 등의 특별한 사정이 없는 한 그 대지에 대하여 가지는 공유지분의 비율에 관계없이 그 건물의 대지 전부를 용도에 따라 사용할 수 있는 적법한 권원을 가지고( 대법원 1995. 3. 14. 선고 93다60144 판결 참조), 이때 ‘건물의 대지’는 달리 특별한 사정이 없는 한 집합건물이 소재하고 있는 1필지의 토지 전부를 포함한다(대법원 2002. 12. 27. 선고 2002다16965 판결 참조). 그리고 집합건물의 부지 전체에 대하여 대지권이 성립한 이후에는 구분소유자의 대지사용권은 규약으로 달리 정한 경우가 아니면 전유부분과 분리","[1] 집합건물의 소유 및 관리에 관한 법률 제2조 제5호 , 제6호 , 제4조 제1항 , 민법 제263조 [2] 집합건물의 소유 및 관리에 관한 법률 제20조","[1] 대법원 1995. 3. 14. 선고 93다60144 판결 (공1995상, 1598), 대법원 2002. 12. 27. 선고 2002다16965 판결, 대법원 2013. 11. 14. 선고 2013다33577 판결 (공2013하, 2210) / [2] 대법원 2009. 6. 23. 선고 2009다26145 판결 (공2009하, 1187)","주택, 토지, 건물, 다세대, 대지권, 매매, 매수, 소유권이전, 소유권보존, 공유지분, 분양, 분양계약",전문 원문: https://www.law.go.kr/LSW/precInfoP.do?precSeq=192550,civil_sale_effect,민법 제568조 매매의 효력,civil_sale_effect|민법 제568조 매매의 효력
989,CASE_2003_00989,2003도1951,무고·사기미수,대법원,2003-07-22,형사,판결,상고심,파기환송,"부동산등기부상 소유자로 등기된 적이 있는 자가 자신 이후에 소유권이전등기를 경료한 등기명의인들을 상대로 허위의 사실을 주장하면서 소유권이전등기말소청구소송을 제기한 경우, 사기의 실행에 착수한 것으로 볼 수 있는지 여부 (적극)","이른바 소송사기는 법원을 기망하여 자기에게 유리한 재판을 얻고 이에 기하여 상대방으로부터 재물의 교부를 받거나 재산상 이익을 취득하는 것을 말하는 것인바, 부동산등기부상 소유자로 등기된 적이 있는 자가 자기 이후에 소유권이전등기를 경료한 등기명의인들을 상대로 허위의 사실을 주장하면서 그들 명의의 소유권이전등기의 말소를 구하는 소송을 제기한 경우 그 소송에서 승소한다면 등기명의인들의 등기가 말소됨으로써 그 소송을 제기한 자의 등기명의가 회복되는 것이므로 이는 법원을 기망하여 재물이나 재산상 이익을 편취한 것이라고 할 것이고 따라서 등기명의인들 전부 또는 일부를 상대로 하는 그와 같은 말소등기청구 소송의 제기는 사기의 실행에 착수한 것이라고 보아야 한다.",형법 제347조 제1항,없음,"부동산, 주택, 매매, 매도, 소유권이전, 등기, 가등기, 근저당, 저당권, 사기, 기망, 편취",전문 원문: https://www.law.go.kr/LSW/precInfoP.do?precSeq=82739,criminal_fraud,형법 제347조 사기죄,criminal_fraud|형법 제347조 사기죄; civil_fraud_duress|민법 제110조 사기·강박에 의한 의사표시; civil_sale_effect|민법 제568조 매매의 효력
990,CASE_2011_00990,2011도8873,특정경제범죄가중처벌등에관한법률위반(일부인정된죄명:사기·사기미수)·사기미수·공전자기록등불실기재·불실기재공전자기록등행사,대법원,2011-12-13,형사,판결,상고심,상고기각,"[1] 부동산 소유자가 행방불명된 경우, 그의 사망 및 상속인의 부존재에 관한 증명이나 민법 제1053조 내지 제1058조 에 의한 국가귀속 절차 없이 단순히 국유재산법 제8조 에 의한 무주부동산 처리절차를 거쳐 국유재산으로 등록된 부동산이 국가 소유로 귀속되는지 여부 (소극) [2] 甲이 일제시대 사정(査定)받은 토지에 대하여 소유자 미복구를 원인으로 국가 명의의 소유권보존등기가 되어 있는 상태에서, 피고인이 제1심 공동피고인과 공모하여 乙이 사정명의인 甲의 소유권을 대습상속한 것처럼 상속인의 사망 시기 등을 조작한 다음 乙을 원고로 하여 국가를 상대로 소유권보존등...","[1] 특정인 명의로 사정(査定)된 토지는 특별한 사정이 없는 한 사정명의자나 상속인의 소유로 추정되고, 토지 소유자가 행방불명되어 생사 여부를 알 수 없다 하더라도 그가 사망하고 상속인도 없다는 점이 증명되거나 토지에 대하여 민법 제1053조 내지 제1058조 에 의한 국가귀속 절차가 이루어지지 아니한 이상 그 토지가 바로 무주부동산이 되어 국가 소유로 귀속되는 것은 아니다. 또한, 무주부동산이 아닌 한 국유재산법 제8조 에 의한 무주부동산의 처리절차를 밟아 국유재산으로 등록되었다 하여 국가 소유로 되는 것도 아니다. [2] 甲이 일제시대 사정(査定)받은 토지에 대하여 소유자 미복구를 원인으로 국가 명의의 소유권보존등기가 되어 있는 상태에서, 피고인이 제1심 공동피고인과...","[1] 민법 제252조 제2항 , 제1053조 , 제1058조 , 국유재산법 제8조 [2] 형법 제30조 , 제347조 제1항 , 제352조 , 민법 제252조 제2항 , 제1053조 , 제1058조 , 국유재산법 제8조","[1] 대법원 1999. 2. 23. 선고 98다59132 판결 (공1999상, 551), 대법원 2006. 4. 7. 선고 2005도9858 전원합의체 판결 (공2006하, 2106)","부동산, 토지, 소유권보존, 등기, 사기, 기망, 편취, 허위, 기각, 일부인용, 소송사기, 불실기재",전문 원문: https://www.law.go.kr/LSW/precInfoP.do?precSeq=163059,aggravated_economic_crime,특정경제범죄 가중처벌 등에 관한 법률 제3조,aggravated_economic_crime|특정경제범죄 가중처벌 등에 관한 법률 제3조; criminal_fraud|형법 제347조 사기죄; civil_fraud_duress|민법 제110조 사기·강박에 의한 의사표시
991,CASE_1989_00991,87다카2372,소유권이전등기말소등,대법원,1989-03-28,민사,판결,상고심,상고기각,가. 양수인이 양도인의 이중양도에 적극 가담한 것에 해당되어 그 이행으로 이루어진 소유권이전등기가 무효라고 본 사례 나. 민사항소심에서의 소의 교환적 변경의 가부와 그 법률관계,가. 양도인이 부동산 양도가 이중양도로서 배임행위이고 양수인이 이에 적극 가담한 것에 해당되어 그 이행으로 이루어진 소유권이전등기가 무효라고 본 사례 나. 우리나라 민사항소심은 속심제로서 항소심에서도 소의 교환적 변경이 가능하며 이 경우에는 구 청구의 취하의 효력이 발생할 때에 그 소송계속은 소멸되는 것이므로 항소심에서는 구 청구에 대한 제1심 판결을 취소할 필요 없이 신청구에 대하여만 제1심으로서 판결을 하게 된다.,"가. 민법 제103조 나. 민사소송법 제378조 , 제235조",없음,"부동산, 매매, 매매계약, 소유권이전, 분양, 등기, 허위, 배임, 기각, 파기, 취소, 무효",전문 원문: https://www.law.go.kr/LSW/precInfoP.do?precSeq=105002,civil_sale_effect,민법 제568조 매매의 효력,civil_sale_effect|민법 제568조 매매의 효력
